,alpha_annual,beta_mkt,r2,regime
2023-09-07,-0.08099695530423268,-0.39297804234223127,0.05498360907923838,range_bound
2023-09-08,-0.1624123316849767,-0.47925583835892444,0.08331294426482072,range_bound
2023-09-11,-0.12468452702167121,-0.44726884396554606,0.07300073379820982,trending_up
2023-09-12,-0.15971863328566993,-0.43387305220398104,0.0688319624647199,range_bound
2023-09-13,-0.16254939840039584,-0.43221038093167397,0.06834768864363572,trending_up
2023-09-14,-0.14229415709485438,-0.41273002367143313,0.06209753373917204,range_bound
2023-09-15,-0.17733270139534651,-0.4045282037251267,0.05957397573794165,range_bound
2023-09-18,-0.24597133365601542,-0.3483767963037358,0.04378281321113153,range_bound
2023-09-19,-0.24360317649721264,-0.34803283380709354,0.043689093687360736,range_bound
2023-09-20,-0.2159449088872356,-0.32911281429074163,0.0390721184871341,range_bound
2023-09-21,-0.18983148174737974,-0.34807556184317257,0.04342371384976129,range_bound
2023-09-22,-0.13706237405976462,-0.40077632071095065,0.05668793723424481,range_bound
2023-09-25,-0.18116316777765262,-0.36669341753209533,0.04763319450551773,range_bound
2023-09-26,-0.17557066816179,-0.36194015680026803,0.046424449233706366,range_bound
2023-09-27,-0.26264635096135136,-0.24836954363694877,0.022291596820903314,range_bound
2023-09-28,-0.26525717175098285,-0.24776122595106037,0.022183846802444784,range_bound
2023-09-29,-0.2425964051704339,-0.23826075628797566,0.02053515435757347,range_bound
2023-10-02,-0.27340222211494425,-0.21409900660699124,0.016641884393628015,range_bound
2023-10-03,-0.2666410077870346,-0.21289194029057829,0.01645094292127769,range_bound
2023-10-04,-0.30038606719794225,-0.18208504314931456,0.01219660071087425,range_bound
2023-10-05,-0.29975814157548164,-0.16971690107321513,0.010643173481840407,range_bound
2023-10-06,-0.30313568496169163,-0.1697990203175696,0.010656904061391081,range_bound
2023-10-09,-0.2380085801482551,-0.20523545226950637,0.01570775096846333,range_bound
2023-10-10,-0.2335916958659796,-0.20113748446574295,0.015131725764365056,range_bound
2023-10-11,-0.15861620509479002,-0.28097683703290527,0.02952803388311931,range_bound
2023-10-12,-0.1877732197873827,-0.2435672780930929,0.02207260270594369,range_bound
2023-10-13,-0.1934966269257058,-0.23960489225723375,0.021471583030237773,range_bound
2023-10-16,-0.24149417473286905,-0.29242022477487595,0.03200928642056411,range_bound
2023-10-17,-0.20141481687368912,-0.283907709841728,0.030240049556643833,range_bound
2023-10-18,-0.23846227703114553,-0.34942593475036016,0.04548862656878949,range_bound
2023-10-19,-0.2509606449500148,-0.3328660443786527,0.041145401686889516,range_bound
2023-10-20,-0.28627327190347174,-0.33531312988189876,0.04192570786466432,range_bound
2023-10-23,-0.3308054661543036,-0.3414971327681765,0.043729500851578784,range_bound
2023-10-24,-0.3014411803893321,-0.3852399808120946,0.0537616588472799,range_bound
2023-10-25,-0.3076900676961418,-0.3866393921192716,0.054498368094782035,trending_down
2023-10-26,-0.3072617787514732,-0.4085237341029127,0.06192911076156893,trending_down
2023-10-27,-0.3080603208656334,-0.41364818298746026,0.06460563361813798,trending_down
2023-10-30,-0.3118213467415164,-0.4116087066497619,0.06410303032275444,trending_down
2023-10-31,-0.3235765055604618,-0.4329432453694116,0.07099027649513279,trending_down
2023-11-01,-0.32604361048395647,-0.43390920213705053,0.07143126788600396,range_bound
2023-11-02,-0.34430398193359135,-0.46469003913556856,0.08230276719450536,range_bound
2023-11-03,-0.33390930427204013,-0.42773360691617607,0.07285316629401939,range_bound
2023-11-06,-0.31289279659375635,-0.42798167158292255,0.07345534326759473,range_bound
2023-11-07,-0.3043732196403137,-0.42891417374391766,0.07372402831596025,range_bound
2023-11-08,-0.3116926041827326,-0.4316221283104234,0.07476496985856695,range_bound
2023-11-09,-0.28687666516264865,-0.40328915884993327,0.06559286390669028,range_bound
2023-11-10,-0.284662571778606,-0.40080920529866537,0.06536709985264877,range_bound
2023-11-13,-0.280745884580191,-0.3817508075817199,0.061046198443693744,range_bound
2023-11-14,-0.2841168545072391,-0.38188669329678127,0.06112555518335383,range_bound
2023-11-15,-0.2669418367203644,-0.3491474457324126,0.05323511581809248,range_bound
2023-11-16,-0.24734066703444968,-0.3575085867783847,0.05583929421067557,range_bound
2023-11-17,-0.24200776002736657,-0.3574386536714478,0.05584535125236134,range_bound
2023-11-20,-0.24069670455861025,-0.3573883949245219,0.05583115361448454,range_bound
2023-11-21,-0.2835315631677159,-0.30810849047380245,0.042338049746766915,range_bound
2023-11-22,-0.29037742432774427,-0.30477603043598894,0.04146572701247031,range_bound
2023-11-24,-0.2611186662468139,-0.2423507155711231,0.026469167015927164,range_bound
2023-11-27,-0.24609080667136074,-0.2312762824193222,0.02414235585311142,range_bound
2023-11-28,-0.2432849065639009,-0.23200415127861407,0.02428984814343038,range_bound
2023-11-29,-0.20265653228652503,-0.2698560193170835,0.0330902194416971,range_bound
2023-11-30,-0.21362128615410314,-0.261935638858214,0.031122309455157038,range_bound
2023-12-01,-0.23603799123696778,-0.2517839443631524,0.028801033214666982,range_bound
2023-12-04,-0.21718799586266335,-0.1971731940325484,0.017782417374298087,range_bound
2023-12-05,-0.19963569716107787,-0.206096826268151,0.019358018415194356,range_bound
2023-12-06,-0.20823144228514745,-0.20140388026819647,0.018486879775538867,range_bound
2023-12-07,-0.1870319490772807,-0.2041264924317544,0.01895337416761389,range_bound
2023-12-08,-0.21282358090162146,-0.2170053420368603,0.021216387694293015,range_bound
2023-12-11,-0.2277889535049078,-0.2195533476424896,0.02167181768562132,range_bound
2023-12-12,-0.2335247336680284,-0.22136919370256436,0.021980029670314538,range_bound
2023-12-13,-0.25931169967562573,-0.216312982601298,0.0208923998402748,range_bound
2023-12-26,-0.2709347595837929,-0.23788840826914054,0.024668735647495055,range_bound
2023-12-27,-0.26163989663739984,-0.2255559856188094,0.02219671681446933,range_bound
2023-12-28,-0.25616360573657015,-0.22708561821967727,0.022500804563010735,range_bound
2023-12-29,-0.25756426953021905,-0.22701415970104638,0.02248922938837883,trending_up
